"","ID","EntrezGeneID","ORF","GB_ACC","PROBE_DERIVED_FROM_TRANSCRIPT","SPOT_ID","RosettaGeneModelID"
"21263","10031920821","116512","MRGPRD","NM_198923","NM_198923","","HSG00274720"
"21264","10025916257","","","AW511280","non-public","","HSG00206152"
"21265","10023820384","55901","THSD1","NM_018676","NM_018676","","HSG00284718"
"21266","10025903847","9283","GPR37L1","NM_004767","NM_004767","","HSG00209926"
"21267","10023846341","89778","SERPINB11","NM_080475","NM_080475","","HSG00304177"
"21268","10023843405","388698","RP1-14N1.3","","non-public","ENSEMBLE: ENST00000271816","HSG00203062"
"21269","10025908298","79165","LENG1","NM_024316","NM_024316","","HSG00307472"
"21270","10025905426","11044","POLS","NM_006999","NM_006999","","HSG00237517"
"21271","10023827285","6376","CX3CL1","NM_002996","NM_002996","","HSG00294841"
"21272","10025903404","10526","IPO8","NM_006390","NM_006390","","HSG00277729"
"21273","10025913028","65217","PCDH15","NM_033056","NM_033056","","HSG00268751"
"21274","10025902857","85359","DGCR6L","NM_033257","NM_033257","","HSG00314655"
"21275","10025912408","5697","PYY","NM_004160","NM_004160","","HSG00297721"
"21276","10023828342","84203","TXNDC2","NM_032243","NM_032243","","HSG00303976"
"21277","10025918343","","","XM_117448","XM_117448","","HSG00249141"
"21278","10025907271","6725","SRMS","NM_080823","NM_080823","","HSG00312152"
"21279","10023840457","389860","PAGE2B","","non-public","ENSEMBLE: ENST00000298391","HSG00252742"
"21280","10025931630","","","XM_090673","XM_090673","","HSG00363960"
"21281","10025923551","55999","NXF4","NM_207512","non-public","","HSG00253960"
"21282","10025916719","284433","OR10H5","NM_001004466","non-public","","HSG00308520"
"21283","10023809890","9798","KIAA0174","NM_014761","NM_014761","","HSG00295513"
"21284","10025917394","","","X15584","non-public","","HSG00407107"
"21285","10023820673","26953","RANBP6","AF039023","AF039023","","HSG00260974"
"21286","10025934725","","","AV648175","non-public","","HSG00373118"
"21287","10025922543","","","AA969558","non-public","","HSG00417425"
"21288","10025932740","375298","CERKL","NM_001030312","non-public","","HSG00218359"
"21289","10025917525","","","AL360255","AL360255","","HSG00293642"
"21290","10025903160","1540","CYLD","NM_015247","NM_015247","","HSG00294399"
"21291","10025923374","127069","OR2T10","NM_001004693","non-public","","HSG00205451"
"21292","10023812625","","","U52054","non-public","","HSG00234988"
"21293","10023830934","","","AK025209","AK025209","","HSG00285328"
"21294","10025927273","442369","","XM_119057","XM_119057","","HSG00317582"
"21295","10025906781","4285","MIPEP","NM_005932","NM_005932","","HSG00284835"
"21296","10025909528","115294","PCMTD1","NM_052937","NM_052937","","HSG00259354"
"21297","10025916631","","","N47261","non-public","","HSG00226840"
"21298","10025934841","","","XM_210525","XM_210525","","HSG00369446"
"21299","10025922186","343221","","XM_291464","non-public","","HSG00416156"
"21300","10025917718","390120","","XM_062298","XM_062298","","HSG00270828"
"21301","10025911732","552900","BOLA2","NM_031211","NM_031211","","HSG00295058"
"21302","10031920789","64115","C10orf54","","non-public","ENSEMBLE: ENST00000263569","HSG00269525"
"21303","10025911691","171586","ABHD3","NM_138340","NM_138340","","HSG00303965"
"21304","10025917772","125919","ZNF543","AL834534","AL834534","","HSG00308261"
"21305","10025931120","","","AF274942","AF274942","","HSG00275919"
"21306","10023850870","346689","","","non-public","ENSEMBLE: ENST00000288530","HSG00249996"
"21307","10023840755","","","","non-public","ENSEMBLE: ENST00000247459","HSG00254810"
"21308","10023807766","4676","NAP1L4","NM_005969","non-public","","HSG00272088"
"21309","10023844785","84243","ZDHHC18","AL512765","AL512765","","HSG00207439"
"21310","10025929439","","","XM_068290","XM_068290","","HSG00379955"
"21311","10023806017","5230","PGK1","NM_000291","NM_000291","","HSG00254476"
"21312","10023806746","5577","PRKAR2B","NM_002736","NM_002736","","HSG00249068"
"21313","10025904606","3169","FOXA1","NM_004496","NM_004496","","HSG00287764"
"21314","10023820334","285148","","NM_001039613","non-public","","HSG00210602"
"21315","10023818231","351","APP","NM_000484","NM_000484","","HSG00315740"
"21316","10023828768","388122","","","non-public","ENSEMBLE: ENST00000267799","HSG00291371"
"21317","10025903494","129880","BBS5","NM_152384","NM_152384","","HSG00212996"
"21318","10025913612","","","XM_209625","XM_209625","","HSG00231754"
"21319","10025916526","","","","non-public","ENSEMBLE: ENST00000340594","HSG00356760"
"21320","10023814967","","","AI203701","non-public","","HSG00355657"
"21321","10031920130","","","AA082669","AA082669","","HSG00326072"
"21322","10025912975","49856","WDR8","NM_017818","NM_017818","","HSG00204457"
"21323","10023817448","867","CBL","NM_005188","non-public","","HSG00271661"
"21324","10025903440","27039","PKD2L2","NM_014386","NM_014386","","HSG00232647"
"21325","10025914283","","","XM_210511","XM_210511","","HSG00369920"
"21326","10023804650","29904","EEF2K","NM_013302","NM_013302","","HSG00294779"
"21327","10023825891","","","AA778303","non-public","","HSG00316549"
"21328","10025917605","285957","","AK097526","AK097526","","HSG00245657"
"21329","10023825034","23555","TSPAN15","NM_012339","NM_012339","","HSG00268678"
"21330","10031919780","339778","","XM_496547","non-public","","HSG00217680"
"21331","10025905504","118490","ZMYND17","NM_178451","NM_178451","","HSG00268422"
"21332","10025934553","253883","","XM_171154","XM_171154","","HSG00248581"
"21333","10025905527","55690","PACS1","NM_178178","NM_178178","","HSG00270949"
"21334","10023812119","972","CD74","NM_004355","NM_004355","","HSG00237260"
"21335","10023809633","6622","SNCA","NM_000345","non-public","","HSG00229599"
"21336","10025915068","","","BC036594","non-public","","HSG00208501"
"21337","10025907290","221504","ZBTB9","NM_152735","NM_152735","","HSG00244521"
"21338","10025904876","6926","TBX3","NM_005996","NM_005996","","HSG00277728"
"21339","10025915294","","","CR614530","non-public","","HSG00249002"
"21340","10025920354","","","AL117528","AL117528","","HSG00365503"
"21341","10023823101","","","AF070579","AF070579","","HSG00223812"
"21342","10025923277","","","XM_068463","XM_068463","","HSG00391720"
"21343","10023805132","57094","CPA6","NM_020361","NM_020361","","HSG00258232"
"21344","10025923519","","","AA024451","non-public","","HSG00239718"
"21345","10023825822","6541","SLC7A1","AL050021","AL050021","","HSG00284566"
"21346","10025933573","","","AI804360","non-public","","HSG00355659"
"21347","10025907634","3070","HELLS","NM_018063","NM_018063","","HSG00267609"
"21348","10023850387","","","","non-public","ENSEMBLE: ENST00000266926","HSG00376218"
"21349","10023806215","26022","TMEM98","NM_015544","NM_015544","","HSG00302170"
"21350","10025907990","405","ARNT","NM_178427","NM_178427","","HSG00204628"
"21351","10025902880","56647","BCCIP","NM_078468","NM_078468","","HSG00269027"
"21352","10025933887","","","AI868510","non-public","","HSG00227510"
"21353","10025907401","29767","TMOD2","NM_014548","NM_014548","","HSG00290676"
"21354","10025926667","","","AW102720","non-public","","HSG00280978"
"21355","10025917508","","","N86954","non-public","","HSG00358103"
"21356","10023808444","8876","VNN1","NM_004666","NM_004666","","HSG00244000"
"21357","10025907345","55803","CENTA2","NM_018404","NM_018404","","HSG00297689"
"21358","10025926027","6876","TAGLN","NM_001001522","non-public","","HSG00274668"
"21359","10025924294","","","","non-public","RosettaGeneID: HSG00379235","HSG00379235"
"21360","10025906385","162333","RNF190","NM_152598","NM_152598","","HSG00302452"
"21361","10025916218","","","","non-public","RosettaGeneID: HSG00296120","HSG00296120"
"21362","10025905529","84973","","NM_032887","NM_032887","","HSG00261212"
"21363","10023840624","119385","","AB075855","AB075855","","HSG00269534"
"21364","10025920657","","","AK021546","AK021546","","HSG00211997"
"21365","10025905618","91392","ZNF502","NM_033210","NM_033210","","HSG00219568"
"21366","10025923871","10134","BCAP31","AL833282","AL833282","","HSG00254928"
"21367","10031920476","403239","OR2T27","NM_001001824","NM_001001824","","HSG00357008"
"21368","10025907590","10464","C13orf24","NM_006346","NM_006346","","HSG00284848"
"21369","10025915087","","","","non-public","RosettaGeneID: HSG00361809","HSG00361809"
"21370","10025904111","114908","TMEM123","NM_052932","NM_052932","","HSG00271442"
"21371","10025903546","84142","CCDC98","NM_139076","NM_139076","","HSG00228264"
"21372","10025933334","","","AF147433","AF147433","","HSG00241404"
"21373","10023837025","92689","","AK057713","AK057713","","HSG00229009"
"21374","10023819575","","","AK093878","non-public","","HSG00400951"
"21375","10031919899","26798","RNU51","X96650","X96650","","HSG00360570"
"21376","10025906659","94234","FOXQ1","NM_033260","NM_033260","","HSG00241860"
"21377","10026392178","27345","KCNMB4","NM_014505","NM_014505","","HSG00277158"
"21378","10025907033","63875","MRPL17","NM_022061","NM_022061","","HSG00274689"
"21379","10023828840","","","AL359605","AL359605","","HSG00246654"
"21380","10025914613","25763","CXorf27","XM_048235","non-public","","HSG00254770"
"21381","10025914084","","","BC042893","non-public","","HSG00311787"
"21382","10025913329","11102","RPP14","NM_007042","NM_007042","","HSG00222199"
"21383","10025917112","","","AK091435","AK091435","","HSG00255260"
"21384","10023847166","","","","non-public","ENSEMBLE: ENST00000300719","HSG00299955"
"21385","10025917872","339862","","XM_376212","non-public","","HSG00222948"
"21386","10025921536","389362","RP11-506K6.3","XM_374159","non-public","","HSG00244990"
"21387","10023815729","25943","C20orf194","XM_045421","non-public","","HSG00311269"
"21388","10023823686","","","AL117601","AL117601","","HSG00298041"
"21389","10023809591","2624","GATA2","NM_002050","NM_002050","","HSG00226555"
"21390","10025911413","220032","GDPD4","NM_182833","NM_182833","","HSG00272081"
"21391","10025910734","118472","ZNF511","NM_145806","NM_145806","","HSG00269089"
"21392","10025908985","26263","FBXO22","NM_147188","NM_147188","","HSG00291313"
"21393","10031919687","","","BF855696","BF855696","","HSG00336889"
"21394","10025911100","148581","UBE2U","NM_152489","NM_152489","","HSG00206644"
"21395","10023806566","5431","POLR2B","NM_000938","NM_000938","","HSG00227774"
"21396","10025904544","11100","HNRPUL1","NM_144733","NM_144733","","HSG00305970"
"21397","10023809183","586","BCAT1","NM_005504","non-public","","HSG00276621"
"21398","10023832132","79738","BBS10","NM_024685","NM_024685","","HSG00277710"
"21399","10033668864","57419","SLC24A3","NM_020689","NM_020689","","HSG00311484"
"21400","10023812055","50859","SPOCK3","NM_016950","NM_016950","","HSG00228994"
"21401","10023842488","64399","HHIP","NM_022475","NM_022475","","HSG00227791"
"21402","10025909392","56949","XAB2","NM_020196","NM_020196","","HSG00306756"
"21403","10025902723","51534","C6orf55","NM_016485","NM_016485","","HSG00243632"
"21404","10025905582","3832","KIF11","NM_004523","NM_004523","","HSG00269142"
"21405","10023806292","687","KLF9","NM_001206","NM_001206","","HSG00260944"
"21406","10025905465","127707","KLHDC7A","NM_152375","NM_152375","","HSG00209961"
"21407","10025925912","","","AW972121","non-public","","HSG00243650"
"21408","10023809387","6570","SLC18A1","NM_003053","NM_003053","","HSG00259932"
"21409","10025911202","51293","CD320","NM_016579","NM_016579","","HSG00306981"
"21410","10025923903","","","AK094167","AK094167","","HSG00215389"
"21411","10025912692","166793","ZNF509","NM_145291","NM_145291","","HSG00228243"
"21412","10025906589","51465","UBE2J1","NM_016021","NM_016021","","HSG00243078"
"21413","10025907781","11153","","NM_007076","NM_007076","","HSG00277139"
"21414","10023850259","90874","ZNF697","","non-public","ENSEMBLE: ENST00000271263","HSG00205543"
"21415","10025908675","6103","RPGR","NM_000328","NM_000328","","HSG00254225"
"21416","10025905643","92749","","NM_145038","NM_145038","","HSG00214105"
"21417","10023831435","4343","MOV10","NM_020963","NM_020963","","HSG00206857"
"21418","10025922650","","","AF116601","non-public","","HSG00295361"
"21419","10023817813","72","ACTG2","NM_001615","NM_001615","","HSG00213300"
"21420","10025916985","392790","","XM_374751","non-public","","HSG00248668"
"21421","10025926582","","","AK027161","AK027161","","HSG00274909"
"21422","10025920682","2395","FXN","NM_000144","non-public","","HSG00262217"
"21423","10023818817","6303","SAT","NM_002970","NM_002970","","HSG00255128"
"21424","10025914588","","","H04018","non-public","","HSG00306247"
"21425","10025935245","","","BC009608","BC009608","","HSG00233657"
"21426","10033668661","400916","C22orf16","NM_213720","non-public","","HSG00314864"
"21427","10023806110","4750","NEK1","AL050385","AL050385","","HSG00227333"
"21428","10023810634","825","CAPN3","NM_000070","NM_000070","","HSG00291349"
"21429","10025918893","148413","","XM_378823","non-public","","HSG00206555"
"21430","10025908960","26280","IL1RAPL2","NM_017416","NM_017416","","HSG00254031"
"21431","10025919292","8672","EIF4G3","XM_373831","non-public","","HSG00204469"
"21432","10023822897","58529","MYOZ1","NM_021245","NM_021245","","HSG00268711"
"21433","10025911469","10943","MSL3L1","NM_078629","NM_078629","","HSG00253970"
"21434","10025908820","2563","GABRD","NM_000815","NM_000815","","HSG00317491"
"21435","10023804807","11178","LZTS1","NM_021020","NM_021020","","HSG00258940"
"21436","10025903355","26057","ANKRD17","NM_032217","NM_032217","","HSG00227233"
"21437","10023817656","6948","TCN2","NM_000355","NM_000355","","HSG00314412"
"21438","10023817317","9677","HISPPD2A","NM_014659","NM_014659","","HSG00289845"
"21439","10023819180","2259","FGF14","NM_004115","NM_004115","","HSG00285052"
"21440","10023809984","26519","TIMM10","NM_012456","NM_012456","","HSG00272203"
"21441","10023829936","115817","DHRS1","NM_138452","NM_138452","","HSG00288758"
"21442","10025931071","254272","","AL137747","AL137747","","HSG00299044"
"21443","10025909126","152028","FNDC6","NM_144717","NM_144717","","HSG00221274"
"21444","10025933945","","","BX094067","non-public","","HSG00420550"
"21445","10025903079","93474","ZNF670","NM_033213","NM_033213","","HSG00203082"
"21446","10025910536","56265","CPXM","NM_019609","NM_019609","","HSG00311826"
"21447","10025904552","60312","","NM_021638","NM_021638","","HSG00227269"
"21448","10025904759","285971","","NM_173680","NM_173680","","HSG00250050"
"21449","10025910973","56100","PCDHGB6","NM_032100","NM_032100","","HSG00238435"
"21450","10025929021","400216","","BC037850","BC037850","","HSG00287645"
"21451","10023809544","2597","GAPDH","NM_002046","NM_002046","","HSG00277617"
"21452","10023835526","","","R37231","non-public","","HSG00351112"
"21453","10023822276","5813","PURA","NM_005859","non-public","","HSG00237334"
"21454","10025903340","27004","TCL6","NM_020550","NM_020550","","HSG00288110"
"21455","10025913512","","","BG221589","non-public","","HSG00315908"
"21456","10023809810","6571","SLC18A2","NM_003054","NM_003054","","HSG00268619"
"21457","10025903726","64856","VWA1","NM_022834","NM_022834","","HSG00209804"
"21458","10023818045","57512","GPR158","AB032962","AB032962","","HSG00269207"
"21459","10025909972","51763","","NM_016532","NM_016532","","HSG00302866"
